0,1,2,3,4,5,6,7,8,9
0.06820989,0.16995503,0.08735981,0.18646957,0.051888674,-0.09745842,-0.30121368,-0.04896412,-0.12964483,-0.0044485037
0.101872325,0.21841294,0.30178353,0.20462231,-0.23224932,-0.07373817,-0.39186764,-0.033969764,-0.13309568,0.011617561
0.03644116,0.23013677,0.014436509,0.0071675377,-0.23927042,-0.02632072,0.0635395,-0.02962556,-0.08254314,0.041930065
0.05705343,0.21913409,-0.07722195,-0.11572005,-0.14744285,0.015306989,0.081951775,-0.007385063,-0.059566956,0.017445218
0.043527942,0.17183661,-0.1003708,-0.02933937,-0.079477,-0.020454196,-0.019040074,-0.008552645,-0.017792922,0.039847407
-0.020852339,0.097829394,-0.09626747,0.035942912,-0.024355065,0.013788979,-0.024773931,-0.015356465,0.0054598483,0.04481822
-0.015123139,0.040425166,-0.041932154,0.017001068,-0.024741055,0.024105271,-0.0053349165,-0.012988923,0.010137214,0.016029768
-0.022413507,-0.0080050705,-0.04278393,-0.0018739738,0.015436395,0.022773176,0.0013699657,0.0020874527,0.024190923,0.010095476
-0.004663354,-0.020051267,-0.018117601,0.011736487,0.006902914,0.008504545,-0.0067149852,0.007876028,0.008450081,-0.00236972
0.008794542,0.0128833605,0.0073143244,-0.00582479,0.01358115,0.0134950895,0.003954129,-0.00886637,0.011284679,0.0021756878
0.004102369,0.011951064,-0.007268986,-0.0025273082,-0.013488515,0.0061386004,0.0012516291,-0.01180178,0.0037247022,-0.0016417286
0.009933162,-0.012757915,-0.0043510627,-0.0155258095,-0.017057091,-0.013402548,0.005418205,0.0019126083,-0.013542501,0.020147583
0.0005181333,0.008561121,-0.0031803627,0.009116149,-0.0030405372,0.009543827,0.0033720776,0.0017636378,0.010651004,-0.021273326
0.008119096,-0.027416866,-0.0038040136,0.0075742337,0.002524662,-0.014127692,0.0049842414,0.004900019,-0.013888557,0.00020464623
-0.005442298,-0.0101264445,0.00092166587,-0.004635842,0.009061251,0.003661031,-0.005135417,0.005645448,0.0136368545,0.003339419
-0.0012516157,0.013496859,-0.006305055,-0.017537272,0.003353576,0.004641554,0.004208323,-0.0019878538,0.010183133,0.015006222
-0.01989895,0.0056850417,-0.07167478,0.022575235,-0.016439332,0.011691136,0.03940454,-0.009050579,0.04149619,-0.021989414
-0.053800397,0.027018664,-0.095723614,0.024490312,-0.024326498,-0.024939109,0.056026626,0.002837815,0.06036023,-0.006242642
-0.09485145,0.079750665,-0.14959171,0.031884253,-0.064859375,-0.04425592,0.16740544,-0.007813882,0.050004717,-0.03403487
-0.013621373,0.105101,-0.05419834,-0.036329534,-0.17266713,-0.030010983,0.29393876,-0.0034949644,-0.050068393,-0.026465625
0.015462427,0.06196719,-8.420588e-05,0.12859488,-0.22826947,-0.055652704,0.23837301,-0.043270994,-0.09838226,-0.06045329
-0.05719964,0.07772022,0.27505657,0.34082887,-0.18091242,-0.079006836,-0.189869,-0.03707672,-0.13700014,-0.06107035
-0.013655275,0.23876941,0.38421473,0.16845006,0.028788222,-0.09778324,-0.43555027,-0.047320586,-0.19233778,-0.046548363
0.07087022,0.1802966,0.17017847,0.039394867,0.24228916,-0.14649144,-0.22385427,-0.059725553,-0.17720227,-0.08071306
0.008485379,0.03632449,0.022267377,0.07803267,0.08658747,-0.20667432,0.29238757,-0.08165453,-0.114116885,-0.06764681
0.050922565,0.0051256455,0.13547896,0.112126835,0.14652163,-0.25674102,0.013346707,-0.092297584,-0.06221289,-0.055989172
0.11348838,0.03419248,0.15041205,0.11881745,0.17737189,-0.21402392,-0.06768572,-0.090497255,-0.1727788,-0.039600547
0.106613725,-0.02362313,0.07582354,0.004912106,0.13178714,-0.22142683,0.1408507,-0.10600422,-0.08314068,-0.019279966
0.14199606,0.09141533,0.2026049,-0.060846318,0.14506766,-0.1855106,-0.13762604,-0.086560555,-0.09934012,-0.014520483
0.08343493,0.20505233,0.3891297,0.03277534,0.1306377,-0.11885592,-0.5734114,-0.061481696,-0.14258564,0.005930231
0.073899254,0.14485908,0.35137236,0.20061104,-0.20067851,-0.03586638,-0.40369725,-0.0749837,-0.13779113,0.027568169
0.06613607,0.1122849,0.1060418,0.13923441,-0.28659445,0.038313605,-0.04362824,-0.0366007,-0.1262141,0.0431304
0.12566814,0.09555707,-0.09109219,-0.06578851,-0.23407964,0.063955836,0.14119238,-0.028043058,-0.077442266,0.065125674
0.029560579,0.09612555,-0.16322252,-0.031534698,-0.14252947,0.07769764,0.058043025,-0.035070498,0.018549217,0.059430156
-0.005593468,0.036287367,-0.13538869,0.04068895,-0.04366446,0.093334034,-0.01283526,-0.019806227,0.104289904,0.059353985
-0.0065800026,0.007054617,-0.119993195,0.014046656,-0.025804082,0.05432796,-0.03600542,-9.05707e-05,0.0961625,0.037467167
0.011885662,0.009544001,-0.07366268,-0.0034883942,-0.010604062,0.036024533,-0.0051475195,0.0061447015,0.06618619,0.0216256
-0.007421623,-0.005970489,-0.033476766,0.003199722,-0.00970377,-0.003610879,-0.02149978,-0.002122165,0.0711945,0.027321905
0.021214498,0.00052057987,-0.01864015,0.0034358911,-0.0042309947,-0.013034684,-0.010957146,0.0010377158,0.02900153,0.0011484511
0.020601986,0.0046225865,-0.009683032,0.00127534,-0.016173858,-0.0026185731,-0.0015402773,0.0032764967,0.005412345,0.0071722954
0.01146904,-0.00052734226,-0.014719979,0.0038567248,-0.0008839443,-0.006542475,-0.00796799,-0.0056947027,-0.0042337794,0.007437746
-0.0019263424,-0.017318903,0.0030910019,-0.011465935,-0.0032277915,0.010187517,0.0049631544,-0.00381433,-0.0016697395,0.007970972
-0.001294576,0.0015776759,0.0001153025,0.0007175286,0.0065350276,0.010782517,0.001649688,0.010591511,0.014244807,-0.009552885
0.0023120423,-0.015545905,-0.032403182,-0.0037130038,-0.005973247,-0.006511919,0.034803435,-0.0048223613,0.019010872,0.000470692
0.0101701915,0.0021581675,-0.07998093,0.016118322,-0.022439228,-0.010451578,0.04233393,0.0013165651,0.045551617,-0.00041123427
0.011749005,0.011817237,-0.019294962,-0.003591849,-0.056828957,-0.03554538,0.10886484,-0.019143725,0.030863753,-0.023399226
0.013620283,-0.0007722712,0.14128175,-0.03238551,-0.22719371,-0.052627906,0.17407602,-0.015405833,-0.04318597,-0.025190685
0.09486931,-0.00994029,0.20010625,0.07290382,-0.28182074,-0.07070758,0.11583804,-0.027263567,-0.050175413,-0.047228176
0.045954257,-0.029095434,0.03405316,0.24645366,-0.061926812,-0.06481632,0.060963064,-0.017352343,-0.13966602,-0.058682583
-0.007842958,0.006554948,0.063262895,0.23420691,0.08157688,-0.10299319,-0.010120075,-0.049786765,-0.1778881,-0.062038157
-0.041627597,0.1372594,0.018428417,0.08051491,0.058802526,-0.10562104,0.15632008,-0.042478085,-0.11984833,-0.07321665
-0.05081318,0.09614372,-0.023078986,0.030282417,0.0508577,-0.12490557,0.19583811,-0.06169944,-0.04046622,-0.072301246
0.052808195,0.051291708,0.06610737,-0.12039967,0.118807,-0.12926656,0.1625849,-0.059770565,-0.028041897,-0.06360734
0.122923255,-0.015353435,0.011296142,-0.08225808,0.11937736,-0.1531464,0.28896505,-0.07623408,-0.14474376,-0.04946516
0.10986738,-0.019100977,-0.012752799,-0.01872528,0.14334284,-0.16254492,0.30915284,-0.08606881,-0.2683305,-0.035852365
0.10640963,0.0060708406,-0.0053752023,-0.1635276,0.2053962,-0.12007447,0.18243119,-0.08897613,-0.12414695,-0.006512662
0.008492386,0.07065866,0.04620236,-0.10995162,0.11755155,-0.0825954,0.03791414,-0.07996186,-0.026458304,-0.0069987704
-0.015869645,0.08358357,-0.017700337,0.027328875,0.0022412091,-0.044349752,0.10958037,-0.060716234,-0.0714507,0.002810984
0.018850658,0.085137494,0.036490165,0.064500056,0.054092173,-0.015578185,-0.048641544,-0.05824477,-0.08275785,-0.012103325
0.058293615,0.02014077,-0.017175935,0.119413786,-0.041425034,0.01347602,-0.03260146,-0.029557314,-0.09992504,0.011983168
0.120242506,0.01640694,0.13247605,0.076867245,-0.27540338,0.07132455,-0.031579215,-0.03202822,-0.093351796,0.0046841083
0.120208986,0.0029189896,0.15101123,-0.056257155,-0.29259056,0.090275615,0.017069247,-0.033414803,-0.050801452,0.011055443
0.090163104,-0.0097676115,0.0059850756,-0.09787659,-0.16767977,0.1216315,0.04185556,-0.0345555,-0.022631709,0.028943278
0.06015984,-0.010697511,-0.11651611,-0.027807746,-0.052405097,0.1116822,-0.054916006,-0.023677265,0.069254845,0.017296724
0.032985523,0.004023783,-0.11000846,0.0077031585,-0.032924898,0.032748416,-0.050292663,-0.008897752,0.07677824,0.046741493
-0.011001296,-0.006105232,-0.055065434,0.0045015486,-0.019076563,-0.004647866,-0.04801648,-0.017069066,0.08269046,0.009663252
0.015530625,-0.0027856869,-0.033874527,-0.016613716,0.0070325704,-0.009843862,-0.036792874,0.003994534,0.041774426,0.0035652583
-0.008127545,0.01611501,0.00028317093,0.0059680785,-0.008106449,0.011318404,-0.0108432695,-0.0008247232,-0.014253402,0.00826373
-0.009179892,0.0056001414,0.016926145,0.013739442,-0.0076299612,0.003793444,0.010414592,-0.001277463,0.0069704535,0.0078115184
-0.0095248725,-0.0054595787,-0.018670576,0.026898205,0.003161669,0.0028753148,-0.0036396703,-0.00552736,0.011046918,0.005795687
0.020063099,-0.010286459,-0.025408834,-0.018114017,-0.0072075296,0.016240187,-0.0052254656,-0.00023966927,0.034138788,0.004645356
0.015178591,0.013631502,-0.055501007,-0.015803007,0.0014899918,-0.008540244,0.037819106,0.017376814,0.037997715,-0.0007347242
0.042766716,-0.015263481,0.017678553,-0.018663188,-0.0364165,-0.013881953,0.039231855,-0.020648807,0.030070905,-0.005625756
0.09273615,-0.003707074,0.15335652,-0.039337385,-0.10797719,-0.07236493,0.051132653,-0.0013536797,-0.00029616972,-0.017374028
0.10835407,0.014543897,0.19689882,-0.027073605,-0.21973377,-0.07979984,0.089318514,-0.012088165,-0.022197833,-0.056727152
0.007788861,-0.031458654,-0.10014074,0.18027021,-0.16715465,-0.090832606,0.34677973,-0.041465584,-0.07202393,-0.05552353
0.002862643,-0.05120207,-0.17638688,0.17808053,-0.05197759,-0.08428869,0.45691162,-0.03938909,-0.14916618,-0.050367977
0.05560677,0.05145207,-0.019799795,0.058952816,0.045670148,-0.111921646,0.16072741,-0.07089846,-0.11726634,-0.05359234
0.0034889216,0.142805,0.18849757,0.085088894,-0.0024439183,-0.112509504,-0.06156598,-0.06338159,-0.089070745,-0.08236169
-0.055428267,0.13167103,0.08927965,0.14731511,0.050361402,-0.115598865,-0.07331,-0.046870865,-0.009556062,-0.0860816
0.008845029,0.09449969,0.029771972,-0.042422496,0.06894775,-0.11847024,0.04796157,-0.070448466,0.015543389,-0.06322272
-0.029954739,0.098215476,-0.043182712,-0.016609162,0.2279428,-0.09765383,0.11151838,-0.055828944,-0.0797995,-0.031700604
-0.03696429,0.10408235,-0.023288513,0.014031239,0.28688467,-0.1157421,0.0530615,-0.09014516,-0.17932026,0.020544449
-0.016858125,0.090842076,-0.067804396,-0.017873336,0.23640889,-0.08072821,0.031186312,-0.0742148,-0.08372492,0.0012837704
-0.042243972,0.11215475,-0.0067656706,0.016886644,0.07588937,-0.05546225,-0.034770362,-0.06258467,-0.034921117,0.011917598
-0.052791286,0.12419649,0.10372074,0.05622912,-0.03260257,0.019750517,-0.054004543,-0.035109874,-0.08566294,-0.013585386
0.028730832,0.099112555,0.06882668,0.0067036385,-0.019167202,-0.00039228395,-0.010720477,-0.034307677,-0.08675466,0.015556944
0.025775839,0.036554307,-0.2224485,0.030656908,-0.030864181,0.058344785,0.27252045,-0.041201644,-0.08277749,0.007887648
0.03183511,-0.03517608,-0.18375781,0.07834501,-0.13221295,0.05905056,0.3157692,-0.026993692,-0.10877474,-0.021553244
0.1460599,-0.005035041,0.013799993,-0.020929366,-0.2507,0.10632182,0.080349095,-0.02615256,-0.058457445,0.0088226665
0.13256277,-0.035841305,0.17197235,-0.11991985,-0.2215425,0.16679808,-0.06796923,-0.030629365,-0.019689448,0.014542674
0.12804604,-0.036191035,0.015637532,-0.04832543,-0.11230571,0.15650254,-0.07058003,-0.01743063,0.026092209,0.032399803
0.06339947,-0.015729843,-0.094026424,-0.037136838,-0.04012098,0.05718327,-0.08523579,-0.023338916,0.0881732,0.06520744
0.0014529238,-0.034012176,-0.10435322,-0.014857675,-0.024410367,0.013270271,-0.06355591,-0.013198066,0.12923127,0.06473354
-0.006849943,-0.0030945148,-0.022921866,-0.017242739,-0.0030071232,0.002942435,-0.04144808,-0.0010557265,0.0797589,0.020412927
-0.0031079145,-0.009111378,-0.013216141,0.009288589,0.0054267873,0.0017660179,-0.002414846,0.00012068227,0.023372443,-0.0021609473
-0.020806244,-0.0021104899,-0.0050913035,-0.0011823475,-0.009168194,0.0004224378,0.013199273,0.008652152,0.015980296,7.351964e-05
0.022321625,0.003231838,-0.009250179,0.0025803589,-0.017932504,0.011315739,-0.0019207051,-0.013190376,0.041304428,-0.0071319854
-0.0017571867,-0.017759673,-0.035067014,-0.0031642334,-0.0133258,-0.005857889,0.015001272,-0.0075331545,0.04104011,-0.0017649406
0.059495863,0.0020974558,-0.03530592,-0.01830089,-0.024972612,-0.017144658,0.01736489,-0.012800305,0.04365956,-0.019835114
0.07112816,-0.01684141,0.088339455,-0.06001345,-0.065419964,-0.04468868,0.028848464,-0.023856984,0.016074708,-0.023036284
0.1514948,-0.0145164775,0.13896722,-0.07391104,-0.07169026,-0.054665007,-0.0017503637,-0.021172836,-0.0063262144,-0.040634934
0.10933539,-0.004914165,0.023221448,0.015443989,-0.18662897,-0.088765666,0.30024132,-0.022515345,-0.030240126,-0.054675464
-0.06447974,-0.029999847,0.012179745,0.20229967,-0.12372703,-0.11751732,0.32481775,-0.048063178,-0.09012002,-0.05825238
0.001543429,-0.05138309,0.0154872015,0.19130586,0.05779514,-0.112905666,0.13410655,-0.045641046,-0.11319494,-0.08259516
0.08749888,0.07787234,0.13545889,0.008545966,0.07443276,-0.11420804,-0.038492665,-0.051726494,-0.09704807,-0.0967433
-0.02829997,0.10568888,0.13983802,0.16432813,0.10561664,-0.11046894,-0.122067265,-0.06940014,-0.06991508,-0.101365544
-0.09355774,0.104778536,0.013344581,0.16345991,0.13660368,-0.1194969,-0.06717617,-0.08205454,0.0042601246,-0.09968469
-0.033730507,0.123003945,-0.06868359,0.011208212,0.18618782,-0.08381985,-0.00052161963,-0.08433086,0.012705693,-0.067272864
-0.024734516,0.119113296,-0.08107227,-0.04537866,0.22826754,-0.079325765,0.029619168,-0.082786426,-0.08834548,-0.026559457
-0.05645482,0.1199725,-0.057348873,-0.015820669,0.29519472,-0.07025695,0.024063535,-0.06306984,-0.17496312,0.011085432
-0.025250008,0.0907146,-0.09596762,0.04462899,0.18148454,-0.040028296,0.029458418,-0.062323686,-0.09146114,0.0044845943
-0.104464285,0.12112118,-0.0656056,0.056850363,0.1265983,-0.06852974,-0.03555784,-0.023266653,-0.024578404,0.024431951
-0.08135752,0.08540008,0.10034452,0.10351785,0.011522398,-0.026927432,-0.097180195,-0.028312396,-0.06851063,0.02323458
0.013646526,0.072742246,0.11108841,-0.007582449,-0.017590273,0.0009431488,-0.11259335,0.005230168,-0.048000317,-0.0109278215
0.067049526,0.01576571,-0.005850436,-0.021717066,0.058511265,0.0155000985,-0.02450523,-0.030494558,-0.084181,0.004442249
0.016536195,-0.040118285,-0.01968942,0.09580386,-0.107969716,0.059695706,0.10055076,-0.02066327,-0.09388165,0.04031362
0.0853364,-0.02071251,-0.07287367,0.02170433,-0.22269084,0.11215026,0.21761015,-0.037332796,-0.098655306,0.026138624
0.17733034,-0.023111565,0.039767608,-0.12984374,-0.18310729,0.1783096,0.043092065,-0.058487587,-0.05747019,0.014998384
0.13369453,-0.044307534,0.11199902,-0.093381934,-0.16093662,0.1501194,-0.12508161,-0.06493624,0.011953345,0.03280641
0.10171381,-0.020738384,-0.058155086,-0.04536942,-0.05945271,0.10235751,-0.10154343,-0.02609549,0.069119036,0.07908215
0.031178996,-0.023946175,-0.097140685,-0.013796318,-0.017648892,0.023849072,-0.05309396,-0.019235881,0.14949332,0.06616567
-0.027037937,-0.025719114,-0.053519484,0.008710786,-0.010717586,-0.007538334,-0.031623114,-0.0037319108,0.10358122,0.03815714
-0.02983223,0.0096298065,-0.0003588248,0.014169096,-0.012457847,-0.018552506,-0.010001527,0.0062248576,0.050469168,-0.02210275
0.008420328,0.002326083,-0.0033909732,0.0042601363,0.0010236115,-0.0003766028,-0.0068272175,0.0032971082,0.007570182,0.0023877579
-0.02618239,-0.015756536,-0.025536101,-0.008641896,-0.01688912,-0.013513352,-0.012241382,-0.01847782,0.06619492,-0.025848411
0.005323634,0.0054309405,-0.053284958,0.00083042844,-0.026624767,-0.023662264,0.0135664055,0.0064564804,0.056239057,0.011489042
0.0591123,-0.0053562345,-0.017844776,-0.019295987,-0.02895596,-0.036162075,0.03140795,0.0013162583,0.036745023,-0.020247027
0.17394929,-0.022027245,0.087785706,-0.067232855,-0.033211377,-0.050868787,-0.028673122,0.0047159647,-0.0040475223,-0.038333293
0.16544133,-0.010691049,0.11886754,-0.084132686,-0.06883215,-0.09847841,0.048007306,-0.01893473,-0.00604202,-0.06360344
0.088360034,-0.020610804,0.068991706,0.029698262,-0.1255493,-0.12234614,0.22347808,-0.035378624,-0.040359084,-0.062160857
-0.06722414,-0.035590596,0.15433258,0.17704865,-0.00850277,-0.15135469,0.12268255,-0.040386394,-0.07959285,-0.08405892
0.019469172,-0.058636874,0.10576425,0.14674921,0.04695578,-0.14796433,0.04067205,-0.08322633,-0.100323886,-0.09959298
0.035880025,0.06906536,0.08932666,0.122972615,0.111607336,-0.15307002,-0.0067910342,-0.06566798,-0.09242263,-0.1019322
-0.03302272,0.08490738,0.06214721,0.15785661,0.12062026,-0.12664786,-0.058211714,-0.07091666,-0.024692107,-0.10646693
-0.08807448,0.13184407,0.040258497,0.124009944,0.16530618,-0.10651148,-0.0806281,-0.077818,0.01015419,-0.098348804
-0.049606454,0.1702966,0.028161623,0.07783144,0.14870884,-0.11137843,-0.11960914,-0.097528026,0.02500164,-0.06973373
-0.0218752,0.162195,-0.055223953,0.0005667157,0.23450677,-0.07262944,-0.03309274,-0.095442645,-0.07549369,-0.016624339
-0.061362725,0.18954322,-0.04944163,-0.03004854,0.25556263,-0.067387834,0.020221483,-0.064873956,-0.14541309,0.018632501
-0.085683994,0.13500437,-0.016937345,0.054681644,0.14159179,-0.06617816,-0.084203176,-0.07455881,-0.10357803,0.05486745
-0.08651903,0.14583342,-0.017570455,0.015689222,0.13554136,-0.075185835,-0.09973247,-0.017919911,-0.045074575,0.03718799
0.0009507821,0.086685725,0.06980919,0.052891333,0.060893714,-0.0932568,-0.110708594,0.03533363,-0.08564947,0.009853405
0.05478662,0.05605577,0.08809771,0.02874255,0.006850469,-0.05166287,-0.033217326,0.068238735,-0.120290995,-0.010348244
0.04845214,-0.01760256,0.06862028,-0.02414312,0.049526226,-0.015633022,-0.022748262,0.026721139,-0.10272601,-0.004999288
-0.016560163,-0.04776921,0.0779771,0.080898166,-0.039766476,0.059812486,-0.009671239,-0.048910335,-0.12942176,0.039792888
-0.0015361456,-0.018730143,0.049404755,0.03961151,-0.14087534,0.11550359,0.09147321,-0.04560952,-0.11508656,0.020129913
0.13011728,-0.028303856,0.0028626851,-0.08931753,-0.1484711,0.18867189,0.11747054,-0.08453631,-0.08389457,0.019869063
0.1475083,-0.041015692,0.119184285,-0.13625409,-0.10840764,0.18259664,-0.1142635,-0.0753022,-0.0033576433,0.037386294
0.12996507,-0.043070514,-0.025193898,-0.049116127,-0.06771871,0.1750202,-0.099419445,-0.0885784,0.05460822,0.07721886
0.03708914,-0.01804907,-0.1291505,-0.035271093,-0.06359086,0.07739314,-0.07047866,-0.049270485,0.12816556,0.087015346
-0.014843597,-0.02903559,-0.096399374,-0.006570175,-0.042539548,-0.019706985,-0.051591568,-0.018048575,0.14743404,0.050528437
-0.0041219704,0.007859084,-0.0066609927,0.011021537,0.009816569,-0.0038945677,-0.015361688,0.012158692,0.06066948,0.023656173
0.0007508714,0.011349299,-0.013793461,0.0029216812,-0.008799241,-0.006832608,0.00089121016,-0.0017394096,0.014524119,-0.0032969897
0.044845745,-0.027492363,-0.026953692,-0.020099208,-0.018725337,0.01807481,-0.016936358,0.012868638,0.06997436,-0.015690006
0.05877663,0.02034162,-0.06591935,-0.006881849,-0.030098539,-0.032968953,0.01436364,-0.029719882,0.07516422,-0.026568267
0.07358541,-0.02939147,-0.010014688,-0.045430727,-0.05265501,-0.044409983,0.031696256,-0.0008243047,0.056451153,-0.016854
0.17631792,-0.046430722,0.10157715,-0.06931656,0.0020869025,-0.08125887,-0.019433863,-0.009871886,0.020469246,-0.04620059
0.1995503,-0.011417128,0.1385661,-0.12948464,-0.033140555,-0.11754874,0.07285887,-0.04115824,-0.01736737,-0.086506985
0.12539111,-0.03489343,0.13373742,0.031943876,-0.041461296,-0.14702955,0.15052246,-0.05287018,-0.05385217,-0.0798143
0.0076061143,-0.044813924,0.19120587,0.09372486,0.02122806,-0.17093225,0.09477067,-0.06559247,-0.060329866,-0.108435385
0.1122902,-0.03711714,0.12695336,0.031384908,0.110574104,-0.15192948,0.07172459,-0.047536854,-0.051417757,-0.09367275
0.029501768,0.065855265,0.025019959,0.13774495,0.091334976,-0.19223338,0.014055772,-0.07974615,-0.003880017,-0.10441324
0.033663835,0.071350396,-0.0011359812,0.20527512,0.07478363,-0.16541702,-0.0031377561,-0.09823583,-0.0010773976,-0.11634189
0.015561022,0.110581376,-0.040193263,0.12162426,0.1553157,-0.13617718,-0.043269146,-0.093807995,0.048572693,-0.09710355
-0.057772126,0.12244997,-0.038267095,0.100568615,0.10685295,-0.10945597,-0.023889473,-0.11752265,0.03892267,-0.07491502
0.027386487,0.17100087,-0.07179981,0.0014944735,0.14420217,-0.051542144,0.018183976,-0.12046626,-0.07789001,-0.023102589
-0.039779067,0.18471901,-0.06385316,-0.052363433,0.18933095,-0.011850595,0.07498889,-0.10685757,-0.14318056,0.0002259419
-0.0063971756,0.15057197,-0.0050930614,0.025200568,0.056624338,-0.029159278,-0.032559842,-0.09264363,-0.14155869,0.070949435
-0.0067364792,0.110776745,-0.046383362,0.047260698,0.033866625,-0.07836585,-0.081674725,-0.0054320395,-0.04738771,0.03929382
-0.0033578465,0.06361912,-0.0117274085,0.03034912,0.008812283,-0.12035128,-0.002850649,0.12327792,-0.08476847,-0.0024734822
0.06320555,0.010262096,-0.025931032,0.04583779,0.010102764,-0.12719011,0.008899402,0.2172141,-0.112532645,-0.09894706
0.123243734,-0.018281464,-0.01597776,-0.0119187925,0.058257084,-0.049797352,-0.029038584,0.15339889,-0.090881184,-0.08961546
-0.01027862,-0.04902276,0.11005166,0.025932036,-0.0068928134,0.037220452,-0.041569296,-0.0050468757,-0.10906042,-0.010719256
0.017444713,-0.046416268,0.02345064,0.061386883,-0.083725706,0.15118103,0.047812838,-0.098303795,-0.10199941,0.02951526
0.17041712,-0.02226333,0.0154423,-0.10319587,-0.111997366,0.1679137,0.081094846,-0.10812298,-0.08718513,0.019002287
0.17278583,-0.04479541,0.08906342,-0.14283161,-0.08989002,0.22251108,-0.085580364,-0.12466092,-0.006395107,0.031120513
0.11700756,-0.054156538,-0.02315128,-0.07144434,-0.08077104,0.21106929,-0.083186254,-0.09274519,0.04468213,0.07206722
0.07031358,-0.02203173,-0.13245806,-0.0281173,-0.075697824,0.08043962,-0.0827269,-0.117515355,0.127813,0.1632899
0.00872928,-0.017322518,-0.079509504,-0.007847822,-0.03826398,-0.011915053,-0.055255722,-0.09122997,0.18256705,0.1418447
-0.013176101,-0.00084845454,-0.028156547,-0.011759241,-0.0106046805,-0.016323768,-0.030096976,-0.031553622,0.05876409,0.0351608
0.006468743,-0.013755436,-0.0052116024,-0.00028665157,-0.008596847,0.002602873,-0.014598708,0.013774138,0.049382314,-0.0014417918
0.03222052,0.0069458024,-0.048496515,-0.0004250525,-0.03306364,-0.024914797,-0.010289193,-0.019262955,0.101738036,-0.008076812
0.06816267,0.0024904648,-0.027960846,-0.017888168,-0.034461014,-0.039371215,0.018300252,-0.03050154,0.1102971,-0.033231948
0.13218674,-0.019186016,0.010006109,-0.043570433,-0.03181828,-0.05095534,0.05300004,-0.039111376,0.07301815,-0.03863902
0.17389752,-0.014644385,0.07772141,-0.111646876,0.033792,-0.11308429,0.006837264,-0.031297106,0.0016843858,-0.04785029
0.20357826,-0.0054497523,0.09251693,-0.1159983,-0.00030013153,-0.15812308,0.10779062,-0.07658072,-0.015378206,-0.0777626
0.13724907,-0.031095147,0.1416646,0.045828406,-0.023289448,-0.20683348,0.13834612,-0.07794158,-0.03746099,-0.10723774
0.06450843,-0.040399257,0.21671875,0.008511196,0.009961674,-0.22322808,0.16844752,-0.10167502,-0.019677345,-0.121618375
0.16048266,-0.031657398,0.1654579,-0.04236251,0.0629315,-0.21854655,0.15273806,-0.08645295,-0.017062794,-0.11254456
0.086469464,0.0668371,0.041870106,0.102870226,0.11896774,-0.1825886,0.016792206,-0.10079755,0.049672898,-0.13346215
0.03055062,0.11222693,0.023954544,0.1131964,0.10503716,-0.18367785,-0.017668253,-0.13177963,0.080229186,-0.15321817
0.032353673,0.10304451,-0.039085276,0.17307216,0.10931738,-0.14227152,-0.028746272,-0.1530731,0.095815934,-0.10538284
-0.009008638,0.08727989,-0.009619538,0.14842021,0.07477458,-0.102185935,-0.023115104,-0.15534663,0.04598787,-0.09436665
